"Uniprot1","Uniprot2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","drug1","drug2","drug_pair","network"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefaclor","Cephalexin","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefaclor","Imipenem","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefaclor","Meropenem","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefaclor","Penicillin G","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefaclor","Piperacillin","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Amoxicillin","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Aztreonam","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Cefaclor","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Cephalexin","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Imipenem","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Meropenem","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Penicillin G","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cefotaxime","Piperacillin","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Amoxicillin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Aztreonam","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Cefaclor","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Cefotaxime","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Imipenem","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Meropenem","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Penicillin G","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Cephalexin","Piperacillin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Amoxicillin","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Aztreonam","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Cefaclor","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Cefotaxime","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Cephalexin","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Meropenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Penicillin G","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Imipenem","Piperacillin","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Amoxicillin","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Aztreonam","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Cefaclor","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Cefotaxime","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Cephalexin","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Imipenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Penicillin G","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Meropenem","Piperacillin","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Amoxicillin","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Aztreonam","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Cefaclor","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Cefotaxime","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Cephalexin","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Imipenem","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Meropenem","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Penicillin G","Piperacillin","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Amoxicillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Aztreonam","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Cefaclor","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Cefotaxime","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Cephalexin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Imipenem","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Meropenem","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0635",1,32,32,56,44,32,56,"Piperacillin","Penicillin G","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Aztreonam","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Cefaclor","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Cefotaxime","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Cephalexin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Imipenem","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Meropenem","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Penicillin G","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Amoxicillin","Piperacillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Amoxicillin","Amoxicillin_Aztreonam","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Cefaclor","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Cefotaxime","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Cephalexin","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Imipenem","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Meropenem","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Penicillin G","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Aztreonam","Piperacillin","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Amoxicillin","Amoxicillin_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Aztreonam","Aztreonam_Cefaclor","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Cefotaxime","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Cephalexin","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Imipenem","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Meropenem","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Penicillin G","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefaclor","Piperacillin","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Amoxicillin","Amoxicillin_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Aztreonam","Aztreonam_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Cefaclor","Cefaclor_Cefotaxime","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Cephalexin","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Imipenem","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Meropenem","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Penicillin G","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cefotaxime","Piperacillin","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Amoxicillin","Amoxicillin_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Aztreonam","Aztreonam_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Cefaclor","Cefaclor_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Cefotaxime","Cefotaxime_Cephalexin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Imipenem","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Meropenem","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Penicillin G","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Cephalexin","Piperacillin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Amoxicillin","Amoxicillin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Aztreonam","Aztreonam_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Cefaclor","Cefaclor_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Cefotaxime","Cefotaxime_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Cephalexin","Cephalexin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Meropenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Penicillin G","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Imipenem","Piperacillin","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Amoxicillin","Amoxicillin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Aztreonam","Aztreonam_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Cefaclor","Cefaclor_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Cefotaxime","Cefotaxime_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Cephalexin","Cephalexin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Imipenem","Imipenem_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Penicillin G","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Meropenem","Piperacillin","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Amoxicillin","Amoxicillin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Aztreonam","Aztreonam_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Cefaclor","Cefaclor_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Cefotaxime","Cefotaxime_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Cephalexin","Cephalexin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Imipenem","Imipenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Meropenem","Meropenem_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Penicillin G","Piperacillin","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Amoxicillin","Amoxicillin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Aztreonam","Aztreonam_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Cefaclor","Cefaclor_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Cefotaxime","Cefotaxime_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Cephalexin","Cephalexin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Imipenem","Imipenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Meropenem","Meropenem_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b0839",2,32,32,51,42,32,51,"Piperacillin","Penicillin G","Penicillin G_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Amoxicillin","Triclosan","Amoxicillin_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Aztreonam","Triclosan","Aztreonam_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Cefaclor","Triclosan","Cefaclor_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Cefotaxime","Triclosan","Cefotaxime_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Cephalexin","Triclosan","Cephalexin_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Imipenem","Triclosan","Imipenem_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Meropenem","Triclosan","Meropenem_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Penicillin G","Triclosan","Penicillin G_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b1288",3,32,32,78,55,32,78,"Piperacillin","Triclosan","Piperacillin_Triclosan","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Amoxicillin","Ciprofloxacin","Amoxicillin_Ciprofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Amoxicillin","Levofloxacin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Amoxicillin","Moxifloxacin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Amoxicillin","Novobiocin","Amoxicillin_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Aztreonam","Ciprofloxacin","Aztreonam_Ciprofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Aztreonam","Levofloxacin","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Aztreonam","Moxifloxacin","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Aztreonam","Novobiocin","Aztreonam_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefaclor","Ciprofloxacin","Cefaclor_Ciprofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefaclor","Levofloxacin","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefaclor","Moxifloxacin","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefaclor","Novobiocin","Cefaclor_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefotaxime","Ciprofloxacin","Cefotaxime_Ciprofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefotaxime","Levofloxacin","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefotaxime","Moxifloxacin","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cefotaxime","Novobiocin","Cefotaxime_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cephalexin","Ciprofloxacin","Cephalexin_Ciprofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cephalexin","Levofloxacin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cephalexin","Moxifloxacin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Cephalexin","Novobiocin","Cephalexin_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Imipenem","Ciprofloxacin","Ciprofloxacin_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Imipenem","Levofloxacin","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Imipenem","Moxifloxacin","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Imipenem","Novobiocin","Imipenem_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Meropenem","Ciprofloxacin","Ciprofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Meropenem","Levofloxacin","Levofloxacin_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Meropenem","Moxifloxacin","Meropenem_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Meropenem","Novobiocin","Meropenem_Novobiocin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Penicillin G","Ciprofloxacin","Ciprofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Penicillin G","Levofloxacin","Levofloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Penicillin G","Moxifloxacin","Moxifloxacin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Penicillin G","Novobiocin","Novobiocin_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Piperacillin","Ciprofloxacin","Ciprofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Piperacillin","Levofloxacin","Levofloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Piperacillin","Moxifloxacin","Moxifloxacin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b2231",2,32,32,70,51,32,70,"Piperacillin","Novobiocin","Novobiocin_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Amoxicillin","Flucytosine","Amoxicillin_Flucytosine","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Aztreonam","Flucytosine","Aztreonam_Flucytosine","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Cefaclor","Flucytosine","Cefaclor_Flucytosine","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Cefotaxime","Flucytosine","Cefotaxime_Flucytosine","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Cephalexin","Flucytosine","Cephalexin_Flucytosine","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Imipenem","Flucytosine","Flucytosine_Imipenem","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Meropenem","Flucytosine","Flucytosine_Meropenem","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Penicillin G","Flucytosine","Flucytosine_Penicillin G","EcoliNet.v1.txt"
"eco:b0084","eco:b2827",2,32,32,56,44,32,56,"Piperacillin","Flucytosine","Flucytosine_Piperacillin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Amoxicillin","Levofloxacin","Amoxicillin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Amoxicillin","Moxifloxacin","Amoxicillin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Aztreonam","Levofloxacin","Aztreonam_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Aztreonam","Moxifloxacin","Aztreonam_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Cefaclor","Levofloxacin","Cefaclor_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Cefaclor","Moxifloxacin","Cefaclor_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Cefotaxime","Levofloxacin","Cefotaxime_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Cefotaxime","Moxifloxacin","Cefotaxime_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Cephalexin","Levofloxacin","Cephalexin_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Cephalexin","Moxifloxacin","Cephalexin_Moxifloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Imipenem","Levofloxacin","Imipenem_Levofloxacin","EcoliNet.v1.txt"
"eco:b0084","eco:b3019",2,32,32,41,36,32,41,"Imipenem","Moxifloxacin","Imipenem_Moxifloxacin","EcoliNet.v1.txt"
