"KEGG1_KEGG2","KEGG1","KEGG2","drug_pair","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","adjacency","network"
"eco:b0026_eco:b0084","eco:b0026","eco:b0084","Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0084","eco:b0026","eco:b0084","Penicillin G_Pseudomonic acid","Penicillin G","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0084","eco:b0026","eco:b0084","Piperacillin_Pseudomonic acid","Piperacillin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Amoxicillin_Pseudomonic acid","Amoxicillin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Aztreonam_Pseudomonic acid","Aztreonam","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Cefaclor_Pseudomonic acid","Cefaclor","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Cefotaxime_Pseudomonic acid","Cefotaxime","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Cephalexin_Pseudomonic acid","Cephalexin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Imipenem_Pseudomonic acid","Imipenem","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Penicillin G_Pseudomonic acid","Penicillin G","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b0149","eco:b0026","eco:b0149","Piperacillin_Pseudomonic acid","Piperacillin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b1288","eco:b0026","eco:b1288","Pseudomonic acid_Triclosan","Pseudomonic acid","Triclosan",Inf,0,22,14,18,14,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b2827","eco:b0026","eco:b2827","Flucytosine_Pseudomonic acid","Flucytosine","Pseudomonic acid",Inf,0,22,29,25.5,22,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3177","eco:b0026","eco:b3177","Pseudomonic acid_Sulfamonomethoxine","Pseudomonic acid","Sulfamonomethoxine",Inf,0,22,3,12.5,3,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3189","eco:b0026","eco:b3189","Fosfomycin_Pseudomonic acid","Fosfomycin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Amoxicillin_Pseudomonic acid","Amoxicillin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Aztreonam_Pseudomonic acid","Aztreonam","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Cefaclor_Pseudomonic acid","Cefaclor","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Cefotaxime_Pseudomonic acid","Cefotaxime","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Cephalexin_Pseudomonic acid","Cephalexin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Imipenem_Pseudomonic acid","Imipenem","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Meropenem_Pseudomonic acid","Meropenem","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Penicillin G_Pseudomonic acid","Penicillin G","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3396","eco:b0026","eco:b3396","Piperacillin_Pseudomonic acid","Piperacillin","Pseudomonic acid",Inf,0,22,15,18.5,15,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0026_eco:b3426","eco:b0026","eco:b3426","Metformin_Pseudomonic acid","Metformin","Pseudomonic acid",Inf,0,22,6,14,6,22,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Cefaclor_Trimethoprim","Cefaclor","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Cefotaxime_Trimethoprim","Cefotaxime","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Cephalexin_Trimethoprim","Cephalexin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Imipenem_Trimethoprim","Imipenem","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Meropenem_Trimethoprim","Meropenem","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Penicillin G_Trimethoprim","Penicillin G","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0084","eco:b0048","eco:b0084","Piperacillin_Trimethoprim","Piperacillin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cefaclor_Trimethoprim","Cefaclor","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cefotaxime_Trimethoprim","Cefotaxime","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Cephalexin_Trimethoprim","Cephalexin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Imipenem_Trimethoprim","Imipenem","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Meropenem_Trimethoprim","Meropenem","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Penicillin G_Trimethoprim","Penicillin G","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b0149","eco:b0048","eco:b0149","Piperacillin_Trimethoprim","Piperacillin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3189","eco:b0048","eco:b3189","Fosfomycin_Trimethoprim","Fosfomycin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Amoxicillin_Trimethoprim","Amoxicillin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Aztreonam_Trimethoprim","Aztreonam","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cefaclor_Trimethoprim","Cefaclor","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cefotaxime_Trimethoprim","Cefotaxime","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Cephalexin_Trimethoprim","Cephalexin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Imipenem_Trimethoprim","Imipenem","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Meropenem_Trimethoprim","Meropenem","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Penicillin G_Trimethoprim","Penicillin G","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3396","eco:b0048","eco:b3396","Piperacillin_Trimethoprim","Piperacillin","Trimethoprim",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0048_eco:b3426","eco:b0048","eco:b3426","Metformin_Trimethoprim","Metformin","Trimethoprim",Inf,0,14,6,10,6,14,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Amoxicillin_Flucytosine","Amoxicillin","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Aztreonam_Flucytosine","Aztreonam","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Cefaclor_Flucytosine","Cefaclor","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Cefotaxime_Flucytosine","Cefotaxime","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Cephalexin_Flucytosine","Cephalexin","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Flucytosine_Imipenem","Flucytosine","Imipenem",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Flucytosine_Meropenem","Flucytosine","Meropenem",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Flucytosine_Penicillin G","Flucytosine","Penicillin G",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b2827","eco:b0084","eco:b2827","Flucytosine_Piperacillin","Flucytosine","Piperacillin",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3177","eco:b0084","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Amoxicillin_Metformin","Amoxicillin","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Aztreonam_Metformin","Aztreonam","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cefaclor_Metformin","Cefaclor","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cefotaxime_Metformin","Cefotaxime","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Cephalexin_Metformin","Cephalexin","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Imipenem_Metformin","Imipenem","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Meropenem_Metformin","Meropenem","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Metformin_Penicillin G","Metformin","Penicillin G",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0084_eco:b3426","eco:b0084","eco:b3426","Metformin_Piperacillin","Metformin","Piperacillin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b1288","eco:b0149","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",Inf,0,15,14,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Amoxicillin_Flucytosine","Amoxicillin","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Aztreonam_Flucytosine","Aztreonam","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Cefaclor_Flucytosine","Cefaclor","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Cefotaxime_Flucytosine","Cefotaxime","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Cephalexin_Flucytosine","Cephalexin","Flucytosine",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Flucytosine_Imipenem","Flucytosine","Imipenem",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Flucytosine_Meropenem","Flucytosine","Meropenem",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Flucytosine_Penicillin G","Flucytosine","Penicillin G",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b2827","eco:b0149","eco:b2827","Flucytosine_Piperacillin","Flucytosine","Piperacillin",Inf,0,15,29,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Amoxicillin_Sulfamonomethoxine","Amoxicillin","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Aztreonam_Sulfamonomethoxine","Aztreonam","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefaclor_Sulfamonomethoxine","Cefaclor","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cefotaxime_Sulfamonomethoxine","Cefotaxime","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Cephalexin_Sulfamonomethoxine","Cephalexin","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Imipenem_Sulfamonomethoxine","Imipenem","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Meropenem_Sulfamonomethoxine","Meropenem","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Penicillin G_Sulfamonomethoxine","Penicillin G","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3177","eco:b0149","eco:b3177","Piperacillin_Sulfamonomethoxine","Piperacillin","Sulfamonomethoxine",Inf,0,15,3,9,3,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Amoxicillin_Metformin","Amoxicillin","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Aztreonam_Metformin","Aztreonam","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Cefaclor_Metformin","Cefaclor","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Cefotaxime_Metformin","Cefotaxime","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Cephalexin_Metformin","Cephalexin","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Imipenem_Metformin","Imipenem","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Meropenem_Metformin","Meropenem","Metformin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Metformin_Penicillin G","Metformin","Penicillin G",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b0149_eco:b3426","eco:b0149","eco:b3426","Metformin_Piperacillin","Metformin","Piperacillin",Inf,0,15,6,10.5,6,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3189","eco:b1288","eco:b3189","Fosfomycin_Triclosan","Fosfomycin","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Amoxicillin_Triclosan","Amoxicillin","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Aztreonam_Triclosan","Aztreonam","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Cefaclor_Triclosan","Cefaclor","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Cefotaxime_Triclosan","Cefotaxime","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Cephalexin_Triclosan","Cephalexin","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Imipenem_Triclosan","Imipenem","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Meropenem_Triclosan","Meropenem","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Penicillin G_Triclosan","Penicillin G","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3396","eco:b1288","eco:b3396","Piperacillin_Triclosan","Piperacillin","Triclosan",Inf,0,14,15,14.5,14,15,0,"EcoCyc.goldstandardset.txt"
"eco:b1288_eco:b3426","eco:b1288","eco:b3426","Metformin_Triclosan","Metformin","Triclosan",Inf,0,14,6,10,6,14,0,"EcoCyc.goldstandardset.txt"
"eco:b2827_eco:b3189","eco:b2827","eco:b3189","Flucytosine_Fosfomycin","Flucytosine","Fosfomycin",Inf,0,29,15,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b2827_eco:b3396","eco:b2827","eco:b3396","Amoxicillin_Flucytosine","Amoxicillin","Flucytosine",Inf,0,29,15,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b2827_eco:b3396","eco:b2827","eco:b3396","Aztreonam_Flucytosine","Aztreonam","Flucytosine",Inf,0,29,15,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b2827_eco:b3396","eco:b2827","eco:b3396","Cefaclor_Flucytosine","Cefaclor","Flucytosine",Inf,0,29,15,22,15,29,0,"EcoCyc.goldstandardset.txt"
"eco:b2827_eco:b3396","eco:b2827","eco:b3396","Cefotaxime_Flucytosine","Cefotaxime","Flucytosine",Inf,0,29,15,22,15,29,0,"EcoCyc.goldstandardset.txt"
