"KEGG1_KEGG2","KEGG1","KEGG2","Drug1_Drug2","Drug1","Drug2","path.length","K.edge","Degree1","Degree2","mean_deg","min_deg","max_deg","network"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Flucytosine_Penicillin G","Flucytosine","Penicillin G",3,11,11,58,34.5,11,58,"EcoliNet.v1.txt"
"eco:b1961_eco:b3182","eco:b1961","eco:b3182","Flucytosine_Piperacillin","Flucytosine","Piperacillin",3,11,11,58,34.5,11,58,"EcoliNet.v1.txt"
"eco:b1961_eco:b3189","eco:b1961","eco:b3189","Flucytosine_Fosfomycin","Flucytosine","Fosfomycin",3,11,11,67,39,11,67,"EcoliNet.v1.txt"
"eco:b1961_eco:b3396","eco:b1961","eco:b3396","Flucytosine_Imipenem","Flucytosine","Imipenem",3,11,11,79,45,11,79,"EcoliNet.v1.txt"
"eco:b1961_eco:b3396","eco:b1961","eco:b3396","Flucytosine_Meropenem","Flucytosine","Meropenem",3,11,11,79,45,11,79,"EcoliNet.v1.txt"
"eco:b1961_eco:b3396","eco:b1961","eco:b3396","Flucytosine_Penicillin G","Flucytosine","Penicillin G",3,11,11,79,45,11,79,"EcoliNet.v1.txt"
"eco:b1961_eco:b3396","eco:b1961","eco:b3396","Flucytosine_Piperacillin","Flucytosine","Piperacillin",3,11,11,79,45,11,79,"EcoliNet.v1.txt"
"eco:b1961_eco:b3426","eco:b1961","eco:b3426","Flucytosine_Metformin","Flucytosine","Metformin",2,11,11,48,29.5,11,48,"EcoliNet.v1.txt"
"eco:b1961_eco:b3699","eco:b1961","eco:b3699","Flucytosine_Levofloxacin","Flucytosine","Levofloxacin",3,11,11,46,28.5,11,46,"EcoliNet.v1.txt"
"eco:b1961_eco:b3699","eco:b1961","eco:b3699","Flucytosine_Moxifloxacin","Flucytosine","Moxifloxacin",3,11,11,46,28.5,11,46,"EcoliNet.v1.txt"
"eco:b1961_eco:b3699","eco:b1961","eco:b3699","Flucytosine_Novobiocin","Flucytosine","Novobiocin",3,11,11,46,28.5,11,46,"EcoliNet.v1.txt"
"eco:b1961_eco:b3887","eco:b1961","eco:b3887","Flucytosine_Fusidic acid","Flucytosine","Fusidic acid",3,11,11,32,21.5,11,32,"EcoliNet.v1.txt"
"eco:b1961_eco:b3987","eco:b1961","eco:b3987","Flucytosine_Rifampicin","Flucytosine","Rifampicin",3,11,11,90,50.5,11,90,"EcoliNet.v1.txt"
"eco:b1961_eco:b3988","eco:b1961","eco:b3988","Flucytosine_Rifampicin","Flucytosine","Rifampicin",3,11,11,94,52.5,11,94,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Cephalexin","Aztreonam","Cephalexin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Imipenem","Aztreonam","Imipenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Meropenem","Aztreonam","Meropenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Penicillin G","Aztreonam","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Aztreonam_Piperacillin","Aztreonam","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Cephalexin","Cefaclor","Cephalexin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Imipenem","Cefaclor","Imipenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Meropenem","Cefaclor","Meropenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Penicillin G","Cefaclor","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefaclor_Piperacillin","Cefaclor","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Imipenem","Cefotaxime","Imipenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Meropenem","Cefotaxime","Meropenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cephalexin_Imipenem","Cephalexin","Imipenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cephalexin_Meropenem","Cephalexin","Meropenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cephalexin_Penicillin G","Cephalexin","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Cephalexin_Piperacillin","Cephalexin","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Imipenem_Meropenem","Imipenem","Meropenem",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Imipenem_Penicillin G","Imipenem","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Imipenem_Piperacillin","Imipenem","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Meropenem_Penicillin G","Meropenem","Penicillin G",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Meropenem_Piperacillin","Meropenem","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0149","eco:b0084","eco:b0149","Penicillin G_Piperacillin","Penicillin G","Piperacillin",1,32,32,126,79,32,126,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Imipenem","Amoxicillin","Imipenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Mecillinam","Amoxicillin","Mecillinam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Meropenem","Amoxicillin","Meropenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Cefaclor","Aztreonam","Cefaclor",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Cephalexin","Aztreonam","Cephalexin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Imipenem","Aztreonam","Imipenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Mecillinam","Aztreonam","Mecillinam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Meropenem","Aztreonam","Meropenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Penicillin G","Aztreonam","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Aztreonam_Piperacillin","Aztreonam","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Cephalexin","Cefaclor","Cephalexin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Imipenem","Cefaclor","Imipenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Mecillinam","Cefaclor","Mecillinam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Meropenem","Cefaclor","Meropenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Penicillin G","Cefaclor","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefaclor_Piperacillin","Cefaclor","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefotaxime_Imipenem","Cefotaxime","Imipenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefotaxime_Mecillinam","Cefotaxime","Mecillinam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefotaxime_Meropenem","Cefotaxime","Meropenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cephalexin_Imipenem","Cephalexin","Imipenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cephalexin_Mecillinam","Cephalexin","Mecillinam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cephalexin_Meropenem","Cephalexin","Meropenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cephalexin_Penicillin G","Cephalexin","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Cephalexin_Piperacillin","Cephalexin","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Imipenem_Mecillinam","Imipenem","Mecillinam",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Imipenem_Meropenem","Imipenem","Meropenem",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Imipenem_Penicillin G","Imipenem","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Imipenem_Piperacillin","Imipenem","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Meropenem_Penicillin G","Meropenem","Penicillin G",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Meropenem_Piperacillin","Meropenem","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0635","eco:b0084","eco:b0635","Penicillin G_Piperacillin","Penicillin G","Piperacillin",1,32,32,56,44,32,56,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Aztreonam","Amoxicillin","Aztreonam",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Cefaclor","Amoxicillin","Cefaclor",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Cefotaxime","Amoxicillin","Cefotaxime",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Cephalexin","Amoxicillin","Cephalexin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Imipenem","Amoxicillin","Imipenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Meropenem","Amoxicillin","Meropenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Penicillin G","Amoxicillin","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Amoxicillin_Piperacillin","Amoxicillin","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Cefaclor","Aztreonam","Cefaclor",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Cefotaxime","Aztreonam","Cefotaxime",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Cephalexin","Aztreonam","Cephalexin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Imipenem","Aztreonam","Imipenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Meropenem","Aztreonam","Meropenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Penicillin G","Aztreonam","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Aztreonam_Piperacillin","Aztreonam","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefaclor_Cefotaxime","Cefaclor","Cefotaxime",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefaclor_Cephalexin","Cefaclor","Cephalexin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefaclor_Imipenem","Cefaclor","Imipenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefaclor_Meropenem","Cefaclor","Meropenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefaclor_Penicillin G","Cefaclor","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefaclor_Piperacillin","Cefaclor","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefotaxime_Cephalexin","Cefotaxime","Cephalexin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefotaxime_Imipenem","Cefotaxime","Imipenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefotaxime_Meropenem","Cefotaxime","Meropenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefotaxime_Penicillin G","Cefotaxime","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cefotaxime_Piperacillin","Cefotaxime","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cephalexin_Imipenem","Cephalexin","Imipenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cephalexin_Meropenem","Cephalexin","Meropenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cephalexin_Penicillin G","Cephalexin","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Cephalexin_Piperacillin","Cephalexin","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Imipenem_Meropenem","Imipenem","Meropenem",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Imipenem_Penicillin G","Imipenem","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Imipenem_Piperacillin","Imipenem","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Meropenem_Penicillin G","Meropenem","Penicillin G",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Meropenem_Piperacillin","Meropenem","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b0839","eco:b0084","eco:b0839","Penicillin G_Piperacillin","Penicillin G","Piperacillin",2,32,32,51,41.5,32,51,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Amoxicillin_Triclosan","Amoxicillin","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Aztreonam_Triclosan","Aztreonam","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefaclor_Triclosan","Cefaclor","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cefotaxime_Triclosan","Cefotaxime","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Cephalexin_Triclosan","Cephalexin","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Imipenem_Triclosan","Imipenem","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Meropenem_Triclosan","Meropenem","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Penicillin G_Triclosan","Penicillin G","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b1288","eco:b0084","eco:b1288","Piperacillin_Triclosan","Piperacillin","Triclosan",3,32,32,78,55,32,78,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Ciprofloxacin","Amoxicillin","Ciprofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Levofloxacin","Amoxicillin","Levofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Moxifloxacin","Amoxicillin","Moxifloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Amoxicillin_Novobiocin","Amoxicillin","Novobiocin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Ciprofloxacin","Aztreonam","Ciprofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Levofloxacin","Aztreonam","Levofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Moxifloxacin","Aztreonam","Moxifloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Aztreonam_Novobiocin","Aztreonam","Novobiocin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Ciprofloxacin","Cefaclor","Ciprofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Levofloxacin","Cefaclor","Levofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Moxifloxacin","Cefaclor","Moxifloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefaclor_Novobiocin","Cefaclor","Novobiocin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefotaxime_Ciprofloxacin","Cefotaxime","Ciprofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefotaxime_Levofloxacin","Cefotaxime","Levofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefotaxime_Moxifloxacin","Cefotaxime","Moxifloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cefotaxime_Novobiocin","Cefotaxime","Novobiocin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cephalexin_Ciprofloxacin","Cephalexin","Ciprofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cephalexin_Levofloxacin","Cephalexin","Levofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cephalexin_Moxifloxacin","Cephalexin","Moxifloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Cephalexin_Novobiocin","Cephalexin","Novobiocin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Imipenem_Levofloxacin","Imipenem","Levofloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Imipenem_Moxifloxacin","Imipenem","Moxifloxacin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
"eco:b0084_eco:b2231","eco:b0084","eco:b2231","Imipenem_Novobiocin","Imipenem","Novobiocin",2,32,32,70,51,32,70,"EcoliNet.v1.txt"
